Joint1(deg),Joint2(deg),Joint3(deg),Joint4(deg),Joint5(deg),Joint6(deg)
-13.09,54.77,-41.93,-29.19,-69.01,1.90
-13.09,54.77,-41.93,-29.19,-69.01,1.90
-13.09,54.77,-41.93,-29.19,-69.01,1.90
-13.09,54.77,-41.93,-29.19,-69.01,1.90
-13.09,54.77,-41.93,-29.19,-69.01,1.90
-13.09,54.77,-41.93,-29.19,-69.01,1.90
-13.09,54.77,-41.93,-29.19,-69.01,1.90
-13.09,54.77,-41.93,-29.19,-69.01,1.90
-13.09,54.77,-41.93,-29.19,-69.01,1.90
-13.09,54.77,-41.93,-29.19,-69.01,1.90
-12.72,54.22,-42.20,-29.19,-69.38,1.92
-12.72,54.22,-42.20,-29.19,-69.38,1.92
-12.72,54.22,-42.20,-29.19,-69.38,1.92
-12.72,54.22,-42.20,-29.19,-69.38,1.92
-12.72,54.22,-42.20,-29.19,-69.38,1.92
-12.72,54.22,-42.20,-29.19,-69.38,1.92
-12.72,54.22,-42.20,-29.19,-69.38,1.92
-12.72,54.22,-42.20,-29.19,-69.38,1.92
-12.72,54.22,-42.20,-29.19,-69.38,1.92
-12.72,54.22,-42.20,-29.19,-69.38,1.92
-12.34,53.70,-42.47,-29.20,-69.77,1.93
-12.34,53.70,-42.47,-29.20,-69.77,1.93
-12.34,53.70,-42.47,-29.20,-69.77,1.93
-12.34,53.70,-42.47,-29.20,-69.77,1.93
-12.34,53.70,-42.47,-29.20,-69.77,1.93
-12.34,53.70,-42.47,-29.20,-69.77,1.93
-12.34,53.70,-42.47,-29.20,-69.77,1.93
-12.34,53.70,-42.47,-29.20,-69.77,1.93
-12.34,53.70,-42.47,-29.20,-69.77,1.93
-12.34,53.70,-42.47,-29.20,-69.77,1.93
-12.72,54.20,-42.22,-29.19,-69.39,1.91
-12.72,54.20,-42.22,-29.19,-69.39,1.91
-12.72,54.20,-42.22,-29.19,-69.39,1.91
-12.72,54.20,-42.22,-29.19,-69.39,1.91
-12.72,54.20,-42.22,-29.19,-69.39,1.91
-12.72,54.20,-42.22,-29.19,-69.39,1.91
-12.72,54.20,-42.22,-29.19,-69.39,1.91
-12.72,54.20,-42.22,-29.19,-69.39,1.91
-12.72,54.20,-42.22,-29.19,-69.39,1.91
-12.72,54.20,-42.22,-29.19,-69.39,1.91
-12.72,54.20,-42.22,-29.19,-69.39,1.91
-12.51,54.19,-42.17,-29.18,-69.53,1.95
-12.51,54.19,-42.17,-29.18,-69.53,1.95
-12.51,54.19,-42.17,-29.18,-69.53,1.95
-12.51,54.19,-42.17,-29.18,-69.53,1.95
-12.51,54.19,-42.17,-29.18,-69.53,1.95
-12.51,54.19,-42.17,-29.18,-69.53,1.95
-12.51,54.19,-42.17,-29.18,-69.53,1.95
-12.51,54.19,-42.17,-29.18,-69.53,1.95
-12.51,54.19,-42.17,-29.18,-69.53,1.95
-12.51,54.19,-42.17,-29.18,-69.53,1.95
-12.20,53.98,-42.23,-29.17,-69.78,1.98
-12.20,53.98,-42.23,-29.17,-69.78,1.98
-12.20,53.98,-42.23,-29.17,-69.78,1.98
-12.20,53.98,-42.23,-29.17,-69.78,1.98
-12.20,53.98,-42.23,-29.17,-69.78,1.98
-12.20,53.98,-42.23,-29.17,-69.78,1.98
-12.20,53.98,-42.23,-29.17,-69.78,1.98
-12.20,53.98,-42.23,-29.17,-69.78,1.98
-12.20,53.98,-42.23,-29.17,-69.78,1.98
-12.20,53.98,-42.23,-29.17,-69.78,1.98
-11.84,53.66,-42.37,-29.16,-70.10,2.00
-11.84,53.66,-42.37,-29.16,-70.10,2.00
-11.84,53.66,-42.37,-29.16,-70.10,2.00
-11.84,53.66,-42.37,-29.16,-70.10,2.00
-11.84,53.66,-42.37,-29.16,-70.10,2.00
-11.84,53.66,-42.37,-29.16,-70.10,2.00
-11.84,53.66,-42.37,-29.16,-70.10,2.00
-11.84,53.66,-42.37,-29.16,-70.10,2.00
-11.84,53.66,-42.37,-29.16,-70.10,2.00
-11.84,53.66,-42.37,-29.16,-70.10,2.00
-11.44,53.27,-42.56,-29.16,-70.46,2.02
-11.44,53.27,-42.56,-29.16,-70.46,2.02
-11.44,53.27,-42.56,-29.16,-70.46,2.02
-11.44,53.27,-42.56,-29.16,-70.46,2.02
-11.44,53.27,-42.56,-29.16,-70.46,2.02
-11.44,53.27,-42.56,-29.16,-70.46,2.02
-11.44,53.27,-42.56,-29.16,-70.46,2.02
-11.44,53.27,-42.56,-29.16,-70.46,2.02
-11.44,53.27,-42.56,-29.16,-70.46,2.02
-11.44,53.27,-42.56,-29.16,-70.46,2.02
-11.44,53.27,-42.56,-29.16,-70.46,2.02
-11.44,53.27,-42.56,-29.16,-70.46,2.02
-11.03,52.87,-42.77,-29.16,-70.84,2.04
-11.03,52.87,-42.77,-29.16,-70.84,2.04
-11.03,52.87,-42.77,-29.16,-70.84,2.04
-11.03,52.87,-42.77,-29.16,-70.84,2.04
-11.03,52.87,-42.77,-29.16,-70.84,2.04
-11.03,52.87,-42.77,-29.16,-70.84,2.04
-11.03,52.87,-42.77,-29.16,-70.84,2.04
-11.03,52.87,-42.77,-29.16,-70.84,2.04
-11.33,53.12,-42.65,-29.17,-70.58,2.02
-11.33,53.12,-42.65,-29.17,-70.58,2.02
-11.33,53.12,-42.65,-29.17,-70.58,2.02
-11.33,53.12,-42.65,-29.17,-70.58,2.02
-11.33,53.12,-42.65,-29.17,-70.58,2.02
-11.33,53.12,-42.65,-29.17,-70.58,2.02
-11.33,53.12,-42.65,-29.17,-70.58,2.02
-11.33,53.12,-42.65,-29.17,-70.58,2.02
-11.33,53.12,-42.65,-29.17,-70.58,2.02
-11.33,53.12,-42.65,-29.17,-70.58,2.02
-11.29,53.27,-42.53,-29.14,-70.56,2.05
-11.29,53.27,-42.53,-29.14,-70.56,2.05
-11.29,53.27,-42.53,-29.14,-70.56,2.05
-11.29,53.27,-42.53,-29.14,-70.56,2.05
-11.29,53.27,-42.53,-29.14,-70.56,2.05
-11.29,53.27,-42.53,-29.14,-70.56,2.05
-11.29,53.27,-42.53,-29.14,-70.56,2.05
-11.29,53.27,-42.53,-29.14,-70.56,2.05
-11.29,53.27,-42.53,-29.14,-70.56,2.05
-11.29,53.27,-42.53,-29.14,-70.56,2.05
-10.99,53.10,-42.60,-29.12,-70.80,2.08
-10.99,53.10,-42.60,-29.12,-70.80,2.08
-10.99,53.10,-42.60,-29.12,-70.80,2.08
-10.99,53.10,-42.60,-29.12,-70.80,2.08
-10.99,53.10,-42.60,-29.12,-70.80,2.08
-10.99,53.10,-42.60,-29.12,-70.80,2.08
-10.99,53.10,-42.60,-29.12,-70.80,2.08
-10.99,53.10,-42.60,-29.12,-70.80,2.08
-10.99,53.10,-42.60,-29.12,-70.80,2.08
-10.99,53.10,-42.60,-29.12,-70.80,2.08
-10.62,52.78,-42.77,-29.10,-71.10,2.11
-10.62,52.78,-42.77,-29.10,-71.10,2.11
-10.62,52.78,-42.77,-29.10,-71.10,2.11
-10.62,52.78,-42.77,-29.10,-71.10,2.11
-10.62,52.78,-42.77,-29.10,-71.10,2.11
-10.62,52.78,-42.77,-29.10,-71.10,2.11
-10.62,52.78,-42.77,-29.10,-71.10,2.11
-10.62,52.78,-42.77,-29.10,-71.10,2.11
-10.62,52.78,-42.77,-29.10,-71.10,2.11
-10.62,52.78,-42.77,-29.10,-71.10,2.11
-10.21,52.38,-43.01,-29.09,-71.46,2.13
-10.21,52.38,-43.01,-29.09,-71.46,2.13
-10.21,52.38,-43.01,-29.09,-71.46,2.13
-10.21,52.38,-43.01,-29.09,-71.46,2.13
-10.21,52.38,-43.01,-29.09,-71.46,2.13
-10.21,52.38,-43.01,-29.09,-71.46,2.13
-10.21,52.38,-43.01,-29.09,-71.46,2.13
-10.21,52.38,-43.01,-29.09,-71.46,2.13
-10.21,52.38,-43.01,-29.09,-71.46,2.13
-10.21,52.38,-43.01,-29.09,-71.46,2.13
-9.79,51.97,-43.28,-29.08,-71.83,2.15
-9.79,51.97,-43.28,-29.08,-71.83,2.15
-9.79,51.97,-43.28,-29.08,-71.83,2.15
-9.79,51.97,-43.28,-29.08,-71.83,2.15
-9.79,51.97,-43.28,-29.08,-71.83,2.15
-9.79,51.97,-43.28,-29.08,-71.83,2.15
-9.79,51.97,-43.28,-29.08,-71.83,2.15
-9.79,51.97,-43.28,-29.08,-71.83,2.15
-9.79,51.97,-43.28,-29.08,-71.83,2.15
-9.79,51.97,-43.28,-29.08,-71.83,2.15
-9.66,51.80,-43.40,-29.08,-71.96,2.15
-9.66,51.80,-43.40,-29.08,-71.96,2.15
-9.66,51.80,-43.40,-29.08,-71.96,2.15
-9.66,51.80,-43.40,-29.08,-71.96,2.15
-9.66,51.80,-43.40,-29.08,-71.96,2.15
-9.66,51.80,-43.40,-29.08,-71.96,2.15
-9.66,51.80,-43.40,-29.08,-71.96,2.15
-9.66,51.80,-43.40,-29.08,-71.96,2.15
-9.66,51.80,-43.40,-29.08,-71.96,2.15
-9.66,51.80,-43.40,-29.08,-71.96,2.15
-9.69,52.03,-43.23,-29.06,-71.90,2.17
-9.69,52.03,-43.23,-29.06,-71.90,2.17
-9.69,52.03,-43.23,-29.06,-71.90,2.17
-9.69,52.03,-43.23,-29.06,-71.90,2.17
-9.69,52.03,-43.23,-29.06,-71.90,2.17
-9.69,52.03,-43.23,-29.06,-71.90,2.17
-9.69,52.03,-43.23,-29.06,-71.90,2.17
-9.69,52.03,-43.23,-29.06,-71.90,2.17
-9.69,52.03,-43.23,-29.06,-71.90,2.17
-9.69,52.03,-43.23,-29.06,-71.90,2.17
-9.41,52.19,-43.14,-29.03,-72.11,2.21
-9.41,52.19,-43.14,-29.03,-72.11,2.21
-9.41,52.19,-43.14,-29.03,-72.11,2.21
-9.41,52.19,-43.14,-29.03,-72.11,2.21
-9.41,52.19,-43.14,-29.03,-72.11,2.21
-9.41,52.19,-43.14,-29.03,-72.11,2.21
-9.41,52.19,-43.14,-29.03,-72.11,2.21
-9.41,52.19,-43.14,-29.03,-72.11,2.21
-9.41,52.19,-43.14,-29.03,-72.11,2.21
-9.41,52.19,-43.14,-29.03,-72.11,2.21
-9.07,52.39,-43.06,-29.01,-72.39,2.24
-9.07,52.39,-43.06,-29.01,-72.39,2.24
-9.07,52.39,-43.06,-29.01,-72.39,2.24
-9.07,52.39,-43.06,-29.01,-72.39,2.24
-9.07,52.39,-43.06,-29.01,-72.39,2.24
-9.07,52.39,-43.06,-29.01,-72.39,2.24
-9.07,52.39,-43.06,-29.01,-72.39,2.24
-9.07,52.39,-43.06,-29.01,-72.39,2.24
-9.07,52.39,-43.06,-29.01,-72.39,2.24
-9.07,52.39,-43.06,-29.01,-72.39,2.24
-8.68,52.62,-43.00,-29.00,-72.73,2.26
-8.68,52.62,-43.00,-29.00,-72.73,2.26
-8.68,52.62,-43.00,-29.00,-72.73,2.26
-8.68,52.62,-43.00,-29.00,-72.73,2.26
-8.68,52.62,-43.00,-29.00,-72.73,2.26
-8.68,52.62,-43.00,-29.00,-72.73,2.26
-8.68,52.62,-43.00,-29.00,-72.73,2.26
-8.68,52.62,-43.00,-29.00,-72.73,2.26
-8.68,52.62,-43.00,-29.00,-72.73,2.26
-8.68,52.62,-43.00,-29.00,-72.73,2.26
-8.27,52.86,-42.95,-28.99,-73.09,2.28
-8.27,52.86,-42.95,-28.99,-73.09,2.28
-8.27,52.86,-42.95,-28.99,-73.09,2.28
-8.27,52.86,-42.95,-28.99,-73.09,2.28
-8.27,52.86,-42.95,-28.99,-73.09,2.28
-8.27,52.86,-42.95,-28.99,-73.09,2.28
-8.27,52.86,-42.95,-28.99,-73.09,2.28
-8.27,52.86,-42.95,-28.99,-73.09,2.28
-8.27,52.86,-42.95,-28.99,-73.09,2.28
-8.27,52.86,-42.95,-28.99,-73.09,2.28
-7.94,53.07,-42.93,-28.99,-73.39,2.29
-7.94,53.07,-42.93,-28.99,-73.39,2.29
-7.94,53.07,-42.93,-28.99,-73.39,2.29
-7.94,53.07,-42.93,-28.99,-73.39,2.29
-7.94,53.07,-42.93,-28.99,-73.39,2.29
-7.94,53.07,-42.93,-28.99,-73.39,2.29
-7.94,53.07,-42.93,-28.99,-73.39,2.29
-7.94,53.07,-42.93,-28.99,-73.39,2.29
-7.94,53.07,-42.93,-28.99,-73.39,2.29
-7.94,53.07,-42.93,-28.99,-73.39,2.29
-7.94,53.07,-42.93,-28.99,-73.39,2.29
-8.23,52.89,-42.94,-28.98,-73.12,2.29
-8.23,52.89,-42.94,-28.98,-73.12,2.29
-8.23,52.89,-42.94,-28.98,-73.12,2.29
-8.23,52.89,-42.94,-28.98,-73.12,2.29
-8.23,52.89,-42.94,-28.98,-73.12,2.29
-8.23,52.89,-42.94,-28.98,-73.12,2.29
-8.23,52.89,-42.94,-28.98,-73.12,2.29
-8.23,52.89,-42.94,-28.98,-73.12,2.29
-8.23,52.89,-42.94,-28.98,-73.12,2.29
-8.23,52.89,-42.94,-28.98,-73.12,2.29
-7.95,52.85,-42.96,-28.90,-73.32,2.34
-7.95,52.85,-42.96,-28.90,-73.32,2.34
-7.95,52.85,-42.96,-28.90,-73.32,2.34
-7.95,52.85,-42.96,-28.90,-73.32,2.34
-7.95,52.85,-42.96,-28.90,-73.32,2.34
-7.95,52.85,-42.96,-28.90,-73.32,2.34
-7.95,52.85,-42.96,-28.90,-73.32,2.34
-7.95,52.85,-42.96,-28.90,-73.32,2.34
-7.95,52.85,-42.96,-28.90,-73.32,2.34
-7.95,52.85,-42.96,-28.90,-73.32,2.34
-7.60,52.69,-43.12,-28.79,-73.60,2.37
-7.60,52.69,-43.12,-28.79,-73.60,2.37
-7.60,52.69,-43.12,-28.79,-73.60,2.37
-7.60,52.69,-43.12,-28.79,-73.60,2.37
-7.60,52.69,-43.12,-28.79,-73.60,2.37
-7.60,52.69,-43.12,-28.79,-73.60,2.37
-7.60,52.69,-43.12,-28.79,-73.60,2.37
-7.60,52.69,-43.12,-28.79,-73.60,2.37
-7.60,52.69,-43.12,-28.79,-73.60,2.37
-7.19,52.44,-43.37,-28.67,-73.93,2.40
-7.19,52.44,-43.37,-28.67,-73.93,2.40
-7.19,52.44,-43.37,-28.67,-73.93,2.40
-7.19,52.44,-43.37,-28.67,-73.93,2.40
-7.19,52.44,-43.37,-28.67,-73.93,2.40
-7.19,52.44,-43.37,-28.67,-73.93,2.40
-7.19,52.44,-43.37,-28.67,-73.93,2.40
-7.19,52.44,-43.37,-28.67,-73.93,2.40
-7.19,52.44,-43.37,-28.67,-73.93,2.40
-7.19,52.44,-43.37,-28.67,-73.93,2.40
-6.76,52.17,-43.67,-28.53,-74.29,2.43
-6.76,52.17,-43.67,-28.53,-74.29,2.43
-6.76,52.17,-43.67,-28.53,-74.29,2.43
-6.76,52.17,-43.67,-28.53,-74.29,2.43
-6.76,52.17,-43.67,-28.53,-74.29,2.43
-6.76,52.17,-43.67,-28.53,-74.29,2.43
-6.76,52.17,-43.67,-28.53,-74.29,2.43
-6.76,52.17,-43.67,-28.53,-74.29,2.43
-6.76,52.17,-43.67,-28.53,-74.29,2.43
-6.76,52.17,-43.67,-28.53,-74.29,2.43
-6.76,52.17,-43.67,-28.53,-74.29,2.43
-6.32,51.92,-43.97,-28.38,-74.66,2.45
-6.32,51.92,-43.97,-28.38,-74.66,2.45
-6.32,51.92,-43.97,-28.38,-74.66,2.45
-6.32,51.92,-43.97,-28.38,-74.66,2.45
-6.32,51.92,-43.97,-28.38,-74.66,2.45
-6.32,51.92,-43.97,-28.38,-74.66,2.45
-6.32,51.92,-43.97,-28.38,-74.66,2.45
-6.32,51.92,-43.97,-28.38,-74.66,2.45
-6.32,51.92,-43.97,-28.38,-74.66,2.45
-6.32,51.92,-43.97,-28.38,-74.66,2.45
-6.76,52.15,-43.69,-28.53,-74.29,2.42
-6.76,52.15,-43.69,-28.53,-74.29,2.42
-6.76,52.15,-43.69,-28.53,-74.29,2.42
-6.76,52.15,-43.69,-28.53,-74.29,2.42
-6.76,52.15,-43.69,-28.53,-74.29,2.42
-6.76,52.15,-43.69,-28.53,-74.29,2.42
-6.76,52.15,-43.69,-28.53,-74.29,2.42
-6.76,52.15,-43.69,-28.53,-74.29,2.42
-6.76,52.15,-43.69,-28.53,-74.29,2.42
-6.76,52.15,-43.69,-28.53,-74.29,2.42
-6.48,52.18,-43.65,-28.47,-74.49,2.48
-6.48,52.18,-43.65,-28.47,-74.49,2.48
-6.48,52.18,-43.65,-28.47,-74.49,2.48
-6.48,52.18,-43.65,-28.47,-74.49,2.48
-6.48,52.18,-43.65,-28.47,-74.49,2.48
-6.48,52.18,-43.65,-28.47,-74.49,2.48
-6.48,52.18,-43.65,-28.47,-74.49,2.48
-6.48,52.18,-43.65,-28.47,-74.49,2.48
-6.48,52.18,-43.65,-28.47,-74.49,2.48
-6.48,52.18,-43.65,-28.47,-74.49,2.48
-6.08,51.98,-43.77,-28.42,-74.80,2.53
-6.08,51.98,-43.77,-28.42,-74.80,2.53
-6.08,51.98,-43.77,-28.42,-74.80,2.53
-6.08,51.98,-43.77,-28.42,-74.80,2.53
-6.08,51.98,-43.77,-28.42,-74.80,2.53
-6.08,51.98,-43.77,-28.42,-74.80,2.53
-6.08,51.98,-43.77,-28.42,-74.80,2.53
-6.08,51.98,-43.77,-28.42,-74.80,2.53
-6.08,51.98,-43.77,-28.42,-74.80,2.53
-6.08,51.98,-43.77,-28.42,-74.80,2.53
-5.62,51.64,-43.99,-28.38,-75.16,2.58
-5.62,51.64,-43.99,-28.38,-75.16,2.58
-5.62,51.64,-43.99,-28.38,-75.16,2.58
-5.62,51.64,-43.99,-28.38,-75.16,2.58
-5.62,51.64,-43.99,-28.38,-75.16,2.58
-5.62,51.64,-43.99,-28.38,-75.16,2.58
-5.62,51.64,-43.99,-28.38,-75.16,2.58
-5.62,51.64,-43.99,-28.38,-75.16,2.58
-5.62,51.64,-43.99,-28.38,-75.16,2.58
-5.62,51.64,-43.99,-28.38,-75.16,2.58
-5.12,51.23,-44.28,-28.36,-75.57,2.62
-5.12,51.23,-44.28,-28.36,-75.57,2.62
-5.12,51.23,-44.28,-28.36,-75.57,2.62
-5.12,51.23,-44.28,-28.36,-75.57,2.62
-5.12,51.23,-44.28,-28.36,-75.57,2.62
-5.12,51.23,-44.28,-28.36,-75.57,2.62
-5.12,51.23,-44.28,-28.36,-75.57,2.62
-5.12,51.23,-44.28,-28.36,-75.57,2.62
-5.12,51.23,-44.28,-28.36,-75.57,2.62
-5.12,51.23,-44.28,-28.36,-75.57,2.62
-4.61,50.82,-44.58,-28.33,-75.97,2.65
-4.61,50.82,-44.58,-28.33,-75.97,2.65
-4.61,50.82,-44.58,-28.33,-75.97,2.65
-4.61,50.82,-44.58,-28.33,-75.97,2.65
-4.61,50.82,-44.58,-28.33,-75.97,2.65
-4.61,50.82,-44.58,-28.33,-75.97,2.65
-4.61,50.82,-44.58,-28.33,-75.97,2.65
-4.61,50.82,-44.58,-28.33,-75.97,2.65
-4.61,50.82,-44.58,-28.33,-75.97,2.65
-4.61,50.82,-44.58,-28.33,-75.97,2.65
-4.87,50.97,-44.47,-28.36,-75.77,2.62
-4.87,50.97,-44.47,-28.36,-75.77,2.62
-4.87,50.97,-44.47,-28.36,-75.77,2.62
-4.87,50.97,-44.47,-28.36,-75.77,2.62
-4.87,50.97,-44.47,-28.36,-75.77,2.62
-4.87,50.97,-44.47,-28.36,-75.77,2.62
-4.87,50.97,-44.47,-28.36,-75.77,2.62
-4.87,50.97,-44.47,-28.36,-75.77,2.62
-4.87,50.97,-44.47,-28.36,-75.77,2.62
-4.87,50.97,-44.47,-28.36,-75.77,2.62
-4.93,51.33,-44.22,-28.30,-75.71,2.66
-4.93,51.33,-44.22,-28.30,-75.71,2.66
-4.93,51.33,-44.22,-28.30,-75.71,2.66
-4.93,51.33,-44.22,-28.30,-75.71,2.66
-4.93,51.33,-44.22,-28.30,-75.71,2.66
-4.93,51.33,-44.22,-28.30,-75.71,2.66
-4.93,51.33,-44.22,-28.30,-75.71,2.66
-4.93,51.33,-44.22,-28.30,-75.71,2.66
-4.93,51.33,-44.22,-28.30,-75.71,2.66
-4.93,51.33,-44.22,-28.30,-75.71,2.66
-4.54,51.55,-44.13,-28.21,-76.03,2.72
-4.54,51.55,-44.13,-28.21,-76.03,2.72
-4.54,51.55,-44.13,-28.21,-76.03,2.72
-4.54,51.55,-44.13,-28.21,-76.03,2.72
-4.54,51.55,-44.13,-28.21,-76.03,2.72
-4.54,51.55,-44.13,-28.21,-76.03,2.72
-4.54,51.55,-44.13,-28.21,-76.03,2.72
-4.54,51.55,-44.13,-28.21,-76.03,2.72
-4.54,51.55,-44.13,-28.21,-76.03,2.72
-4.54,51.55,-44.13,-28.21,-76.03,2.72
-4.10,51.80,-44.05,-28.13,-76.40,2.78
-4.10,51.80,-44.05,-28.13,-76.40,2.78
-4.10,51.80,-44.05,-28.13,-76.40,2.78
-4.10,51.80,-44.05,-28.13,-76.40,2.78
-4.10,51.80,-44.05,-28.13,-76.40,2.78
-4.10,51.80,-44.05,-28.13,-76.40,2.78
-4.10,51.80,-44.05,-28.13,-76.40,2.78
-4.10,51.80,-44.05,-28.13,-76.40,2.78
-4.10,51.80,-44.05,-28.13,-76.40,2.78
-4.10,51.80,-44.05,-28.13,-76.40,2.78
-3.64,52.08,-43.98,-28.06,-76.82,2.83
-3.64,52.08,-43.98,-28.06,-76.82,2.83
-3.64,52.08,-43.98,-28.06,-76.82,2.83
-3.64,52.08,-43.98,-28.06,-76.82,2.83
-3.64,52.08,-43.98,-28.06,-76.82,2.83
-3.64,52.08,-43.98,-28.06,-76.82,2.83
-3.64,52.08,-43.98,-28.06,-76.82,2.83
-3.64,52.08,-43.98,-28.06,-76.82,2.83
-3.64,52.08,-43.98,-28.06,-76.82,2.83
-3.64,52.08,-43.98,-28.06,-76.82,2.83
-3.16,52.37,-43.93,-28.00,-77.25,2.87
-3.16,52.37,-43.93,-28.00,-77.25,2.87
-3.16,52.37,-43.93,-28.00,-77.25,2.87
-3.16,52.37,-43.93,-28.00,-77.25,2.87
-3.16,52.37,-43.93,-28.00,-77.25,2.87
-3.16,52.37,-43.93,-28.00,-77.25,2.87
-3.16,52.37,-43.93,-28.00,-77.25,2.87
-3.16,52.37,-43.93,-28.00,-77.25,2.87
-3.16,52.37,-43.93,-28.00,-77.25,2.87
-3.16,52.37,-43.93,-28.00,-77.25,2.87
-3.16,52.37,-43.93,-28.00,-77.25,2.87
-3.16,52.37,-43.93,-28.00,-77.25,2.87
-2.99,52.48,-43.92,-27.99,-77.41,2.88
-2.99,52.48,-43.92,-27.99,-77.41,2.88
-2.99,52.48,-43.92,-27.99,-77.41,2.88
-2.99,52.48,-43.92,-27.99,-77.41,2.88
-2.99,52.48,-43.92,-27.99,-77.41,2.88
-2.99,52.48,-43.92,-27.99,-77.41,2.88
-2.99,52.48,-43.92,-27.99,-77.41,2.88
-2.99,52.48,-43.92,-27.99,-77.41,2.88
-3.00,52.41,-43.91,-27.95,-77.37,2.91
-3.00,52.41,-43.91,-27.95,-77.37,2.91
-3.00,52.41,-43.91,-27.95,-77.37,2.91
-3.00,52.41,-43.91,-27.95,-77.37,2.91
-3.00,52.41,-43.91,-27.95,-77.37,2.91
-3.00,52.41,-43.91,-27.95,-77.37,2.91
-3.00,52.41,-43.91,-27.95,-77.37,2.91
-3.00,52.41,-43.91,-27.95,-77.37,2.91
-3.00,52.41,-43.91,-27.95,-77.37,2.91
-3.00,52.41,-43.91,-27.95,-77.37,2.91
-2.50,52.27,-44.00,-27.88,-77.69,2.98
-2.50,52.27,-44.00,-27.88,-77.69,2.98
-2.50,52.27,-44.00,-27.88,-77.69,2.98
-2.50,52.27,-44.00,-27.88,-77.69,2.98
-2.50,52.27,-44.00,-27.88,-77.69,2.98
-2.50,52.27,-44.00,-27.88,-77.69,2.98
-2.50,52.27,-44.00,-27.88,-77.69,2.98
-2.50,52.27,-44.00,-27.88,-77.69,2.98
-2.50,52.27,-44.00,-27.88,-77.69,2.98
-2.50,52.27,-44.00,-27.88,-77.69,2.98
-1.89,51.92,-44.24,-27.86,-78.06,3.05
-1.89,51.92,-44.24,-27.86,-78.06,3.05
-1.89,51.92,-44.24,-27.86,-78.06,3.05
-1.89,51.92,-44.24,-27.86,-78.06,3.05
-1.89,51.92,-44.24,-27.86,-78.06,3.05
-1.89,51.92,-44.24,-27.86,-78.06,3.05
-1.89,51.92,-44.24,-27.86,-78.06,3.05
-1.89,51.92,-44.24,-27.86,-78.06,3.05
-1.89,51.92,-44.24,-27.86,-78.06,3.05
-1.89,51.92,-44.24,-27.86,-78.06,3.05
-1.21,51.45,-44.57,-27.87,-78.46,3.11
-1.21,51.45,-44.57,-27.87,-78.46,3.11
-1.21,51.45,-44.57,-27.87,-78.46,3.11
-1.21,51.45,-44.57,-27.87,-78.46,3.11
-1.21,51.45,-44.57,-27.87,-78.46,3.11
-1.21,51.45,-44.57,-27.87,-78.46,3.11
-1.21,51.45,-44.57,-27.87,-78.46,3.11
-1.21,51.45,-44.57,-27.87,-78.46,3.11
-1.21,51.45,-44.57,-27.87,-78.46,3.11
-1.21,51.45,-44.57,-27.87,-78.46,3.11
-0.52,50.95,-44.94,-27.90,-78.87,3.16
-0.52,50.95,-44.94,-27.90,-78.87,3.16
-0.52,50.95,-44.94,-27.90,-78.87,3.16
-0.52,50.95,-44.94,-27.90,-78.87,3.16
-0.52,50.95,-44.94,-27.90,-78.87,3.16
-0.52,50.95,-44.94,-27.90,-78.87,3.16
-0.52,50.95,-44.94,-27.90,-78.87,3.16
-0.52,50.95,-44.94,-27.90,-78.87,3.16
-0.52,50.95,-44.94,-27.90,-78.87,3.16
-0.52,50.95,-44.94,-27.90,-78.87,3.16
0.14,50.50,-45.28,-27.93,-79.26,3.20
0.14,50.50,-45.28,-27.93,-79.26,3.20
0.14,50.50,-45.28,-27.93,-79.26,3.20
0.14,50.50,-45.28,-27.93,-79.26,3.20
0.14,50.50,-45.28,-27.93,-79.26,3.20
0.14,50.50,-45.28,-27.93,-79.26,3.20
0.14,50.50,-45.28,-27.93,-79.26,3.20
0.14,50.50,-45.28,-27.93,-79.26,3.20
0.14,50.50,-45.28,-27.93,-79.26,3.20
0.14,50.50,-45.28,-27.93,-79.26,3.20
-0.50,50.96,-44.93,-27.89,-78.88,3.16
-0.50,50.96,-44.93,-27.89,-78.88,3.16
-0.50,50.96,-44.93,-27.89,-78.88,3.16
-0.50,50.96,-44.93,-27.89,-78.88,3.16
-0.50,50.96,-44.93,-27.89,-78.88,3.16
-0.50,50.96,-44.93,-27.89,-78.88,3.16
-0.50,50.96,-44.93,-27.89,-78.88,3.16
-0.50,50.96,-44.93,-27.89,-78.88,3.16
-0.50,50.96,-44.93,-27.89,-78.88,3.16
-0.50,50.96,-44.93,-27.89,-78.88,3.16
-0.01,51.00,-44.93,-27.78,-79.17,3.24
-0.01,51.00,-44.93,-27.78,-79.17,3.24
-0.01,51.00,-44.93,-27.78,-79.17,3.24
-0.01,51.00,-44.93,-27.78,-79.17,3.24
-0.01,51.00,-44.93,-27.78,-79.17,3.24
-0.01,51.00,-44.93,-27.78,-79.17,3.24
-0.01,51.00,-44.93,-27.78,-79.17,3.24
-0.01,51.00,-44.93,-27.78,-79.17,3.24
-0.01,51.00,-44.93,-27.78,-79.17,3.24
-0.01,51.00,-44.93,-27.78,-79.17,3.24
0.68,50.85,-45.07,-27.73,-79.47,3.32
0.68,50.85,-45.07,-27.73,-79.47,3.32
0.68,50.85,-45.07,-27.73,-79.47,3.32
0.68,50.85,-45.07,-27.73,-79.47,3.32
0.68,50.85,-45.07,-27.73,-79.47,3.32
0.68,50.85,-45.07,-27.73,-79.47,3.32
